GENUS,SPEC,DATE,SEX,LAT_O,LONG_O,ERROR_O,LAT_HR,LONG_HR,ERROR_HR
LASIURUS,CINEREUS,4/2/1985,M,22.6,-103.866667,8.6,22.670275,-103.762704,2
LASIURUS,CINEREUS,4/4/1985,M,22.6,-103.866667,8.6,22.670275,-103.762704,2
LASIURUS,CINEREUS,11/16/1966,M,22.6,-103.866667,5,22.665679,-103.842881,1.5
LASIURUS,CINEREUS,1/1/2005,U,19.566667,-103.5,3,19.566667,-103.5,3
LASIURUS,CINEREUS,4/12/1964,M,20.3,-104.266667,3,20.272123,-104.280297,2
LASIURUS,CINEREUS,3/31/1965,F,20.516667,-104.783333,2,20.501143,-104.773798,2
LASIURUS,CINEREUS,5/21/1977,M,19.283333,-99.666667,32,19.412709,-100.129283,3
LASIURUS,CINEREUS,5/21/1977,M,19.283333,-99.666667,32,19.412709,-100.129283,3
LASIURUS,CINEREUS,5/21/1985,M,19.966667,-99.533333,5,19.935278,-99.493056,1
LASIURUS,CINEREUS,6/29/1986,M,19.966667,-99.533333,5,19.935278,-99.493056,1
LASIURUS,CINEREUS,4/6/1985,F,19.533333,-99.2,5,19.541632,-99.168391,1
LASIURUS,CINEREUS,5/1/1940,M,19.116667,-98.766667,5,19.114418,-98.708108,2.5
LASIURUS,CINEREUS,5/1/1940,M,19.116667,-98.766667,5,19.114418,-98.708108,2.5
LASIURUS,CINEREUS,5/25/1984,M,18.783333,-99.683333,3,18.742724,-99.620343,5
LASIURUS,CINEREUS,4/30/1950,M,19.3,-99.383333,3,19.301615,-99.399795,1
LASIURUS,CINEREUS,5/25/1984,M,18.783333,-99.683333,3,18.804103,-99.65407,1
LASIURUS,CINEREUS,12/2/1984,M,18.966667,-100.016667,10.9,19.071552,-99.889495,3
LASIURUS,CINEREUS,3/3/1988,M,18.9,-99.716667,6.9,19.021341,-99.792613,2
LASIURUS,CINEREUS,6/1/1985,M,19.433333,-99.983333,6.2,19.399842,-100.081541,2
LASIURUS,CINEREUS,2/6/1960,M,19.433333,-99.983333,5,19.458634,-100.056666,1
LASIURUS,CINEREUS,1/29/1989,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,3/6/1989,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,3/25/1986,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,3/25/1986,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,3/25/1986,F,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,3/25/1986,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,3/25/1986,F,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,3/28/1986,M,19.183333,-100.133333,3,19.170728,-100.145858,1
LASIURUS,CINEREUS,3/30/1989,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,3/30/1989,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,3/30/1989,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,3/30/1989,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,4/27/1969,M,19.3,-98.916667,3,19.296842,-98.914161,1
LASIURUS,CINEREUS,10/12/1989,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,11/2/1989,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,11/2/1989,F,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,11/2/1989,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,11/10/1968,F,19.516667,-99.35,3,19.492892,-99.368956,2
LASIURUS,CINEREUS,11/18/1987,F,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,11/18/1987,F,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,11/18/1987,F,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,12/21/1989,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,12/21/1989,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,12/21/1989,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,12/21/1989,M,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,12/21/1989,F,19.25,-100.25,3,19.266564,-100.261932,1.5
LASIURUS,CINEREUS,3/9/1952,F,19.466667,-102.25,5,19.466667,-102.25,5
LASIURUS,CINEREUS,3/3/1986,U,19.083333,-102.35,6.3,19.094439,-102.460184,3
LASIURUS,CINEREUS,12/12/1977,M,19.333333,-102.366667,3.8,19.388059,-102.384906,2
LASIURUS,CINEREUS,12/12/1977,M,19.333333,-102.366667,3.8,19.388059,-102.384906,2
LASIURUS,CINEREUS,12/12/1977,M,19.333333,-102.366667,3.8,19.388059,-102.384906,2
LASIURUS,CINEREUS,12/13/1977,M,19.333333,-102.366667,3.8,19.388059,-102.384906,2
LASIURUS,CINEREUS,12/22/1993,M,19.866667,-100.816667,3.3,19.898958,-100.802807,2
LASIURUS,CINEREUS,12/22/1993,M,19.866667,-100.816667,3.3,19.898958,-100.802807,2
LASIURUS,CINEREUS,11/6/1982,F,19.683333,-100.566667,3.1,19.645827,-100.503768,1.5
LASIURUS,CINEREUS,11/25/1991,M,18.966667,-99.25,5.6,18.940842,-98.739453,1.5
LASIURUS,CINEREUS,11/24/1991,M,18.887564,-98.690475,1,18.937778,-98.666155,1
LASIURUS,CINEREUS,11/24/1991,M,18.887564,-98.690475,1,18.937778,-98.666155,1
LASIURUS,CINEREUS,11/24/1991,M,18.887564,-98.690475,1,18.937778,-98.666155,1
LASIURUS,CINEREUS,11/24/1991,M,18.887564,-98.690475,1,18.937778,-98.666155,1
LASIURUS,CINEREUS,10/21/1975,M,21.6,-104.583333,5,22.231482,-104.677179,1
LASIURUS,CINEREUS,3/21/1975,M,21.266667,-104.466667,3,20.521694,-104.339862,1
LASIURUS,CINEREUS,3/22/1975,F,21.266667,-104.466667,3,20.521694,-104.339862,1
LASIURUS,CINEREUS,10/26/1975,M,22.266667,-104.583333,3,22.21587,-104.65317,1
LASIURUS,CINEREUS,8/1/1964,M,24.907778,-99.516667,11,24.069118,-99.949163,1
LASIURUS,CINEREUS,8/19/1964,M,24.323611,-99.914722,4,24.267235,-99.897404,1
LASIURUS,CINEREUS,4/5/1979,F,25.75,-100.3,3,25.746927,-100.297215,1
LASIURUS,CINEREUS,6/19/1964,M,26.5,-100.166667,3,26.484678,-100.220188,1
LASIURUS,CINEREUS,6/19/1964,M,26.5,-100.166667,3,26.484678,-100.220188,1
LASIURUS,CINEREUS,4/30/1960,M,17.466667,-97.233333,16.3,17.199946,-97.049797,5
LASIURUS,CINEREUS,2/2/1986,M,17.033333,-96.733333,11.3,17.228877,-96.74145,3
LASIURUS,CINEREUS,2/2/1986,M,17.033333,-96.733333,11.3,17.228877,-96.74145,3
LASIURUS,CINEREUS,2/2/1986,M,17.033333,-96.733333,11.3,17.228877,-96.74145,3
LASIURUS,CINEREUS,2/2/1986,M,17.033333,-96.733333,11.3,17.228877,-96.74145,3
LASIURUS,CINEREUS,2/2/1986,M,17.033333,-96.733333,11.3,17.228877,-96.74145,3
LASIURUS,CINEREUS,2/2/1986,M,17.033333,-96.733333,11.3,17.228877,-96.74145,3
LASIURUS,CINEREUS,2/2/1986,M,17.033333,-96.733333,11.3,17.228877,-96.74145,3
LASIURUS,CINEREUS,2/2/1986,M,17.033333,-96.733333,11.3,17.228877,-96.74145,3
LASIURUS,CINEREUS,2/2/1986,M,17.033333,-96.733333,11.3,17.228877,-96.74145,3
LASIURUS,CINEREUS,2/2/1986,M,17.033333,-96.733333,11.3,17.228877,-96.74145,3
LASIURUS,CINEREUS,2/2/1986,M,17.033333,-96.733333,11.3,17.228877,-96.74145,3
LASIURUS,CINEREUS,2/2/1986,M,17.033333,-96.733333,11.3,17.228877,-96.74145,3
LASIURUS,CINEREUS,3/27/1991,M,17.266667,-97.683333,10,17.185375,-97.753744,5
LASIURUS,CINEREUS,3/27/1991,M,17.266667,-97.683333,10,17.185375,-97.753744,5
LASIURUS,CINEREUS,1/23/1965,M,17.033333,-96.733333,5,17.082693,-96.749996,3
LASIURUS,CINEREUS,9/1/1964,F,17.033333,-96.733333,5,17.082693,-96.749996,3
LASIURUS,CINEREUS,5/12/1981,M,17.3,-96.483333,4.3,17.340229,-96.512653,1
LASIURUS,CINEREUS,5/13/1981,M,17.3,-96.483333,4.3,17.340229,-96.512653,1
LASIURUS,CINEREUS,5/13/1981,M,17.3,-96.483333,4.3,17.340229,-96.512653,1
LASIURUS,CINEREUS,6/4/1991,F,17.416667,-96.533333,3,17.416667,-96.533333,3
LASIURUS,CINEREUS,6/4/1991,F,17.416667,-96.533333,3,17.416667,-96.533333,3
LASIURUS,CINEREUS,1/30/1993,M,18.133333,-96.85,3,18.133333,-96.85,1
LASIURUS,CINEREUS,10/29/1980,M,16.2,-95.166667,3,16.094446,-95.407347,1
LASIURUS,CINEREUS,10/29/1963,M,17.1,-96.716667,3,17.106558,-96.695198,1
LASIURUS,CINEREUS,10/17/1990,M,18.183333,-96.933333,3,18.165556,-96.99834,1
LASIURUS,CINEREUS,10/20/1990,M,18.183333,-96.933333,3,18.1975,-96.9625,2
LASIURUS,CINEREUS,12/18/1990,M,18.183333,-96.933333,3,18.165556,-96.99834,1
LASIURUS,CINEREUS,12/18/1990,M,18.183333,-96.933333,3,18.165556,-96.99834,1
LASIURUS,CINEREUS,12/18/1990,M,18.183333,-96.933333,3,18.165556,-96.99834,1
LASIURUS,CINEREUS,12/18/1990,M,18.183333,-96.933333,3,18.165556,-96.99834,1
LASIURUS,CINEREUS,12/19/1990,M,18.183333,-96.933333,3,18.165556,-96.99834,1
LASIURUS,CINEREUS,10/24/1980,M,16.2,-95.166667,3,16.094446,-95.407347,1
LASIURUS,CINEREUS,10/29/1980,M,16.2,-95.166667,3,16.094446,-95.407347,1
LASIURUS,CINEREUS,10/29/1980,M,16.2,-95.166667,3,16.094446,-95.407347,1
LASIURUS,CINEREUS,10/29/1980,M,16.2,-95.166667,3,16.094446,-95.407347,1
LASIURUS,CINEREUS,10/29/1980,M,16.2,-95.166667,3,16.094446,-95.407347,1
LASIURUS,CINEREUS,4/1/1971,F,17.033333,-96.733333,5,17.082693,-96.749996,3
LASIURUS,CINEREUS,3/31/1984,M,18.45,-97.383333,3.1,18.541795,-97.388361,1
LASIURUS,CINEREUS,3/31/1984,M,18.45,-97.383333,3.1,18.541795,-97.388361,1
LASIURUS,CINEREUS,5/6/1988,M,19.15,-98.083333,3.1,19.190454,-98.114403,1
LASIURUS,CINEREUS,5/6/1988,M,19.15,-98.083333,3.1,19.190454,-98.114403,1
LASIURUS,CINEREUS,5/6/1988,M,19.15,-98.083333,3.1,19.190454,-98.114403,1
LASIURUS,CINEREUS,5/6/1988,M,19.15,-98.083333,3.1,19.190454,-98.114403,1
LASIURUS,CINEREUS,5/6/1988,M,19.15,-98.083333,3.1,19.190454,-98.114403,1
LASIURUS,CINEREUS,3/30/1984,M,18.45,-97.383333,3,18.533551,-97.396271,1
LASIURUS,CINEREUS,9/21/1984,M,18.45,-97.383333,3,18.462,-97.342,1
LASIURUS,CINEREUS,5/13/1979,M,20.916667,-99.566667,5,20.862804,-99.55659,2
LASIURUS,CINEREUS,2/10/1983,F,20.883333,-100.133333,3,21.030764,-99.744115,1
LASIURUS,CINEREUS,11/23/1984,M,21.1,-99.966667,3,21.1,-99.966667,1
LASIURUS,CINEREUS,11/23/1984,M,21.1,-99.966667,3,21.1,-99.966667,1
LASIURUS,CINEREUS,11/24/1984,M,21.1,-99.966667,3,21.1,-99.966667,1
LASIURUS,CINEREUS,11/24/1984,M,21.1,-99.966667,3,21.1,-99.966667,1
LASIURUS,CINEREUS,11/24/1984,M,21.1,-99.966667,3,21.1,-99.966667,1
LASIURUS,CINEREUS,11/25/1984,M,21.1,-99.966667,3,21.1,-99.966667,1
LASIURUS,CINEREUS,1/7/1979,M,20.883333,-100.133333,3,20.939108,-99.736359,1
LASIURUS,CINEREUS,3/14/1974,M,20.883333,-100.133333,3,20.939108,-99.736359,1
LASIURUS,CINEREUS,3/14/1974,M,20.883333,-100.133333,3,20.939108,-99.736359,1
LASIURUS,CINEREUS,11/12/1981,M,23.8,-100.733333,11,23.847454,-100.865216,1
LASIURUS,CINEREUS,11/30/1946,M,22.466667,-100.716667,10,23.730034,-100.905775,1
LASIURUS,CINEREUS,5/17/1946,M,21.966667,-100.383333,6,21.904674,-100.358959,1
LASIURUS,CINEREUS,5/17/1946,M,21.966667,-100.383333,6,21.904674,-100.358959,1
LASIURUS,CINEREUS,5/18/1946,M,21.966667,-100.383333,6,21.904674,-100.358959,1
LASIURUS,CINEREUS,2/7/1966,F,23,-106.166667,11,23,-106.166667,2
LASIURUS,CINEREUS,10/8/1974,M,30.35,-108.916667,45,29.969247,-109.175078,3
LASIURUS,CINEREUS,10/8/1974,M,30.35,-108.916667,45,29.969247,-109.175078,3
LASIURUS,CINEREUS,10/10/1974,M,30.35,-108.916667,45,29.969247,-109.175078,3
LASIURUS,CINEREUS,4/1/1964,F,29,-110.133333,17.5,28.927054,-109.756165,1
LASIURUS,CINEREUS,9/3/1963,F,29,-110.133333,17.5,28.927054,-109.756165,1
LASIURUS,CINEREUS,9/3/1963,F,29,-110.133333,17.5,28.927054,-109.756165,1
LASIURUS,CINEREUS,10/13/1982,M,31.316667,-113.533333,16.9,31.628448,-113.789291,1
LASIURUS,CINEREUS,10/13/1982,M,31.316667,-113.533333,16.9,31.628448,-113.789291,1
LASIURUS,CINEREUS,10/13/1982,M,31.316667,-113.533333,16.9,31.628448,-113.789291,1
LASIURUS,CINEREUS,10/13/1982,M,31.316667,-113.533333,16.9,31.628448,-113.789291,1
LASIURUS,CINEREUS,10/14/1982,M,31.316667,-113.533333,16.9,31.628448,-113.789291,1
LASIURUS,CINEREUS,10/14/1982,M,31.316667,-113.533333,16.9,31.628448,-113.789291,1
LASIURUS,CINEREUS,10/6/1974,M,30.4,-108.833333,12,30.601898,-108.959156,2
LASIURUS,CINEREUS,4/8/1968,F,27.016667,-108.933333,11.3,26.914518,-108.912864,1.5
LASIURUS,CINEREUS,8/25/1967,M,29.966667,-110.216667,11,27.020519,-108.926965,1
LASIURUS,CINEREUS,8/30/1964,M,28.366667,-108.916667,10,28.379533,-109.136999,1
LASIURUS,CINEREUS,7/9/1958,M,30.783333,-110.866667,9,30.910009,-110.862918,1
LASIURUS,CINEREUS,4/7/1968,F,27.016667,-108.933333,5,27.013444,-108.914134,2
LASIURUS,CINEREUS,12/4/1965,U,28.716667,-112.316667,5,28.716564,-112.289287,1
LASIURUS,CINEREUS,3/28/1969,F,31.116667,-109.283333,3,31.118365,-109.295104,1
LASIURUS,CINEREUS,3/28/1969,F,31.116667,-109.283333,3,31.118365,-109.295104,1
LASIURUS,CINEREUS,4/15/1968,F,27.016667,-108.933333,3,27.018056,-108.928303,1
LASIURUS,CINEREUS,4/15/1968,F,27.016667,-108.933333,3,27.018056,-108.928303,1
LASIURUS,CINEREUS,4/15/1968,F,27.016667,-108.933333,3,27.018056,-108.928303,1
LASIURUS,CINEREUS,4/15/1968,F,27.016667,-108.933333,3,27.018056,-108.928303,1
LASIURUS,CINEREUS,1/1/1976,M,24.316667,-99.066667,3,24.313331,-99.069754,1
LASIURUS,CINEREUS,1/1/1976,M,24.316667,-99.066667,3,24.302418,-99.086905,1
LASIURUS,CINEREUS,1/3/1976,M,24.316667,-99.066667,3,24.302418,-99.086905,1
LASIURUS,CINEREUS,1/3/1976,M,24.316667,-99.066667,3,24.302418,-99.086905,1
LASIURUS,CINEREUS,1/6/1975,M,24.316667,-99.066667,3,24.596311,-99.037256,1
LASIURUS,CINEREUS,1/8/1975,M,24.316667,-99.066667,3,24.5856,-99.028201,1
LASIURUS,CINEREUS,1/8/1975,M,24.316667,-99.066667,3,24.5856,-99.028201,1
LASIURUS,CINEREUS,1/11/1976,M,24.316667,-99.066667,3,24.302418,-99.086905,1
LASIURUS,CINEREUS,1/13/1976,M,24.316667,-99.066667,3,24.302418,-99.086905,1
LASIURUS,CINEREUS,3/5/1972,M,24.366667,-98.716667,3,24.615588,-99.033438,1.5
LASIURUS,CINEREUS,3/17/1975,M,24.316667,-99.066667,3,24.596141,-99.027667,1
LASIURUS,CINEREUS,3/18/1975,M,24.316667,-99.066667,3,24.596141,-99.027667,1
LASIURUS,CINEREUS,3/18/1975,M,24.316667,-99.066667,3,24.596311,-99.037256,1
LASIURUS,CINEREUS,3/18/1975,M,24.316667,-99.066667,3,24.596311,-99.037256,1
LASIURUS,CINEREUS,3/19/1975,M,24.316667,-99.066667,3,24.596311,-99.037256,1
LASIURUS,CINEREUS,4/2/1947,M,23.416667,-99.383333,3,23.407255,-99.372435,3
LASIURUS,CINEREUS,5/19/1977,M,24.316667,-99.066667,3,24.313331,-99.069754,1
LASIURUS,CINEREUS,3/27/1970,F,20.95,-97.4,51.2,21.485388,-97.654439,10
LASIURUS,CINEREUS,4/14/1960,M,20.466667,-98.366667,3,20.432312,-98.37438,2
LASIURUS,CINEREUS,10/21/1989,F,22.766667,-103.566667,11.4,22.854161,-103.658714,5
LASIURUS,CINEREUS,4/8/1985,M,22.616667,-104.083333,10.7,22.517587,-104.191645,5
LASIURUS,CINEREUS,4/8/1985,M,22.616667,-104.083333,10.7,22.517587,-104.191645,5
LASIURUS,CINEREUS,4/8/1985,M,22.616667,-104.083333,10.7,22.517587,-104.191645,5
LASIURUS,CINEREUS,1/15/2012,M,32.433889,-86.654722,1,32.433889,-86.654722,1
LASIURUS,CINEREUS,10/12/1968,M,31.866667,-109.766667,50,31.866667,-109.766667,50
LASIURUS,CINEREUS,10/12/1968,M,31.866667,-109.766667,50,31.866667,-109.766667,50
LASIURUS,CINEREUS,8/19/1967,M,35.833333,-111.666667,50,35.251677,-111.399321,1
LASIURUS,CINEREUS,7/2/2013,M,35.198056,-111.650556,18,35.382758,-111.780574,3
LASIURUS,CINEREUS,4/23/1954,F,32.221667,-110.925833,16,32.239807,-110.719726,7
LASIURUS,CINEREUS,4/30/1966,M,31.929722,-109.381667,11,31.88396,-109.205845,1
LASIURUS,CINEREUS,4/30/1966,M,31.929722,-109.381667,11,31.88396,-109.205845,1
LASIURUS,CINEREUS,4/30/1966,M,31.929722,-109.381667,11,31.88396,-109.205845,1
LASIURUS,CINEREUS,4/30/1966,F,31.929722,-109.381667,11,31.88396,-109.205845,1
LASIURUS,CINEREUS,4/30/1966,U,31.929722,-109.381667,11,31.88396,-109.205845,1
LASIURUS,CINEREUS,4/30/1966,U,31.929722,-109.381667,11,31.88396,-109.205845,1
LASIURUS,CINEREUS,4/30/1966,U,31.929722,-109.381667,11,31.88396,-109.205845,1
LASIURUS,CINEREUS,4/30/1966,U,31.929722,-109.381667,11,31.88396,-109.205845,1
LASIURUS,CINEREUS,4/30/1966,U,31.929722,-109.381667,11,31.88396,-109.205845,1
LASIURUS,CINEREUS,4/30/1966,U,31.929722,-109.381667,11,31.872521,-109.234731,1
LASIURUS,CINEREUS,4/30/1966,U,31.929722,-109.381667,11,31.872521,-109.234731,1
LASIURUS,CINEREUS,7/29/1985,U,31.929722,-109.381667,11,31.929722,-109.381667,11
LASIURUS,CINEREUS,8/1/1985,U,31.929722,-109.381667,11,31.929722,-109.381667,11
LASIURUS,CINEREUS,7/15/1965,F,32.416944,-110.781944,11,32.261879,-110.649788,4
LASIURUS,CINEREUS,10/19/1968,M,31.548611,-110.347222,10,31.865518,-109.383507,5
LASIURUS,CINEREUS,10/19/1968,M,31.548611,-110.347222,10,31.865518,-109.383507,5
LASIURUS,CINEREUS,6/18/1998,M,34.308079,-110.300035,10,34.318619,-110.307354,5
LASIURUS,CINEREUS,5/22/1980,U,34.4316,-112.422856,10,34.39049,-112.539419,7
LASIURUS,CINEREUS,7/21/1997,M,35.353889,-109.053056,8,35.443831,-109.124238,2
LASIURUS,CINEREUS,5/6/2005,M,32.221667,-110.925833,8,32.314152,-111.007201,5
LASIURUS,CINEREUS,4/1/1933,U,32.221667,-110.925833,7,32.263677,-110.865836,3
LASIURUS,CINEREUS,6/21/1968,M,34.133333,-109.285278,6,34.040905,-109.229225,3
LASIURUS,CINEREUS,8/16/1946,M,31.627778,-110.333333,6,31.495639,-110.406608,2.5
LASIURUS,CINEREUS,9/2/1969,M,31.934722,-109.218333,5.5,31.999414,-109.272225,2.5
LASIURUS,CINEREUS,9/16/1970,M,31.3325,-109.088056,5,31.342039,-109.073354,1.5
LASIURUS,CINEREUS,7/11/1960,M,33.9575,-111.186111,5,33.805587,-110.912939,3
LASIURUS,CINEREUS,7/11/1960,M,33.9575,-111.186111,5,33.805587,-110.912939,3
LASIURUS,CINEREUS,7/17/1958,M,33.9575,-111.186111,5,33.805587,-110.912939,3
LASIURUS,CINEREUS,8/7/1958,M,33.9575,-111.186111,5,33.805587,-110.912939,3
LASIURUS,CINEREUS,6/10/1960,M,33.9575,-111.186111,5,33.805587,-110.912939,3
LASIURUS,CINEREUS,6/10/1960,M,33.9575,-111.186111,5,33.805587,-110.912939,3
LASIURUS,CINEREUS,6/4/1898,F,33.448333,-112.073333,5,33.433552,-112.060499,3
LASIURUS,CINEREUS,9/18/1898,M,33.448333,-112.073333,5,33.433552,-112.060499,3
LASIURUS,CINEREUS,4/1/1933,M,32.221667,-110.925833,5,32.256822,-110.822863,3
LASIURUS,CINEREUS,4/29/1958,F,32.236389,-110.984167,5,32.134302,-110.992942,1
LASIURUS,CINEREUS,10/1/1968,F,32.221667,-110.925833,5,32.231281,-110.952816,1
LASIURUS,CINEREUS,10/24/2022,M,32.221667,-110.925833,5,32.213396,-110.944398,3
LASIURUS,CINEREUS,7/20/1967,M,33.293889,-111.095556,5,33.277566,-111.172708,1
LASIURUS,CINEREUS,7/30/1967,M,33.293889,-111.095556,5,33.277566,-111.172708,1
LASIURUS,CINEREUS,3/28/1961,M,34.563611,-111.853611,4.5,34.517262,-111.820946,1
LASIURUS,CINEREUS,5/18/1999,M,31.913611,-109.140833,3,31.912027,-109.177975,1
LASIURUS,CINEREUS,6/12/1958,M,31.972222,-109.05,3,31.874266,-109.181736,1.5
LASIURUS,CINEREUS,6/26/1970,M,31.464722,-110.385,3,31.472742,-110.353644,1
LASIURUS,CINEREUS,7/28/1970,M,35.198056,-111.650556,3,35.235001,-111.668087,1
LASIURUS,CINEREUS,5/23/1958,M,31.755833,-110.991389,3,31.741562,-110.888043,3
LASIURUS,CINEREUS,6/9/1964,M,32.322222,-110.809167,3,32.330447,-110.793193,1
LASIURUS,CINEREUS,7/7/1962,M,32.32222,-110.80917,3,32.32222,-110.80917,1
LASIURUS,CINEREUS,8/29/1962,M,32.32222,-110.80917,3,32.32222,-110.80917,1
LASIURUS,CINEREUS,9/26/1960,F,32.32222,-110.80917,3,32.32222,-110.80917,1
LASIURUS,CINEREUS,11/2/1967,M,32.322222,-110.809167,3,32.330447,-110.793193,1
LASIURUS,CINEREUS,11/4/1967,M,32.32222,-110.80917,3,32.32222,-110.80917,1
LASIURUS,CINEREUS,5/3/1976,F,31.801667,-110.807222,3,31.799849,-110.758311,1
LASIURUS,CINEREUS,5/3/1976,F,31.801667,-110.807222,3,31.799849,-110.758311,1
LASIURUS,CINEREUS,7/1/1976,M,31.801667,-110.807222,3,31.799849,-110.758311,1
LASIURUS,CINEREUS,9/8/1973,M,31.801667,-110.807222,3,31.799849,-110.758311,1
LASIURUS,CINEREUS,6/26/2019,M,31.456667,-110.238889,3,31.447972,-110.282964,1
LASIURUS,CINEREUS,5/19/1970,F,31.8825,-109.203333,2.2,31.871711,-109.234682,1
LASIURUS,CINEREUS,4/25/2015,F,32.008056,-109.355556,2,32.008056,-109.355556,2
LASIURUS,CINEREUS,7/22/1981,M,31.336389,-109.278889,2,31.336389,-109.278889,1
LASIURUS,CINEREUS,7/22/1981,M,31.336389,-109.278889,2,31.336389,-109.278889,1
LASIURUS,CINEREUS,7/21/1971,M,31.752778,-109.429167,2,31.790864,-109.272196,1.5
LASIURUS,CINEREUS,7/21/1971,M,31.752778,-109.429167,2,31.790864,-109.272196,1.5
LASIURUS,CINEREUS,7/21/1971,M,31.752778,-109.429167,2,31.790864,-109.272196,1.5
LASIURUS,CINEREUS,7/21/1971,M,31.752778,-109.429167,2,31.790864,-109.272196,1.5
LASIURUS,CINEREUS,7/21/1971,M,31.752778,-109.429167,2,31.790864,-109.272196,1.5
LASIURUS,CINEREUS,5/15/1969,F,35.198056,-111.650556,2,35.235001,-111.668087,1
LASIURUS,CINEREUS,5/15/1969,M,35.198056,-111.650556,2,35.235001,-111.668087,1
LASIURUS,CINEREUS,6/17/1960,M,31.542778,-110.513889,2,31.521813,-110.490637,1
LASIURUS,CINEREUS,6/24/1993,M,33.642222,-109.323333,1.5,33.663657,-109.418187,1.5
LASIURUS,CINEREUS,6/25/1970,M,36.154444,-109.436944,1,36.154444,-109.436944,1
LASIURUS,CINEREUS,6/18/1978,M,31.350278,-110.284444,1,31.362245,-110.303878,1
LASIURUS,CINEREUS,6/19/1958,M,31.972222,-109.05,1,31.884245,-109.175005,1
LASIURUS,CINEREUS,6/19/1958,M,31.972222,-109.05,1,31.884245,-109.175005,1
LASIURUS,CINEREUS,6/20/1958,M,31.972222,-109.05,1,31.884245,-109.175005,1
LASIURUS,CINEREUS,6/21/1953,M,31.972222,-109.05,1,31.881421,-109.189838,1
LASIURUS,CINEREUS,6/21/1953,M,31.972222,-109.05,1,31.881421,-109.189838,1
LASIURUS,CINEREUS,6/21/1953,M,31.972222,-109.05,1,31.881421,-109.189838,1
LASIURUS,CINEREUS,6/21/1953,M,31.972222,-109.05,1,31.881421,-109.189838,1
LASIURUS,CINEREUS,6/21/1953,M,31.972222,-109.05,1,31.881421,-109.189838,1
LASIURUS,CINEREUS,6/21/1953,M,31.972222,-109.05,1,31.881421,-109.189838,1
LASIURUS,CINEREUS,6/21/1962,M,31.972222,-109.05,1,31.884245,-109.175005,1
LASIURUS,CINEREUS,6/22/1956,M,31.913611,-109.140833,1,31.913611,-109.140833,1
LASIURUS,CINEREUS,6/23/1962,M,31.972222,-109.05,1,31.884245,-109.175005,1
LASIURUS,CINEREUS,10/3/1968,M,31.904167,-110.213611,1,31.904167,-110.213611,1
LASIURUS,CINEREUS,6/19/1964,M,36.256944,-112.001667,1,36.256944,-112.001667,1
LASIURUS,CINEREUS,7/11/1962,F,33.111389,-109.365556,1,33.111389,-109.365556,1
LASIURUS,CINEREUS,4/18/2027,F,33.968611,-112.728889,1,33.968611,-112.728889,1
LASIURUS,CINEREUS,4/26/1981,U,33.371389,-112.236944,1,33.371389,-112.236944,1
LASIURUS,CINEREUS,10/30/1960,M,33.538611,-112.185278,1,33.538611,-112.185278,1
LASIURUS,CINEREUS,5/19/1995,F,36.978889,-113.993611,1,36.978889,-113.993611,1
LASIURUS,CINEREUS,5/14/1930,F,32.251667,-110.736667,1,32.251667,-110.736667,1
LASIURUS,CINEREUS,6/10/1966,M,32.423333,-110.735,1,32.423333,-110.735,1
LASIURUS,CINEREUS,10/7/1964,F,32.231111,-110.951944,1,32.231111,-110.951944,1
LASIURUS,CINEREUS,10/9/1965,M,33.300278,-111.274444,1,33.300278,-111.274444,1
LASIURUS,CINEREUS,10/9/1965,M,33.300278,-111.274444,1,33.300278,-111.274444,1
LASIURUS,CINEREUS,10/9/1965,M,33.300278,-111.274444,1,33.300278,-111.274444,1
